cik|ticker|date_filed|URL
1326003|BKCC|2019-03-06|https://www.sec.gov/Archives/edgar/data/1326003/000156459019006478/bkcc-ex991_6.htm
1326160|DUK|2019-02-14|https://www.sec.gov/Archives/edgar/data/1326160/000132616019000010/er-20181231earnreleaseex991.htm
1326200|GNK|2019-03-05|https://www.sec.gov/Archives/edgar/data/1326200/000114036119004385/ex99_1.htm
1326732|XNCR|2019-02-25|https://www.sec.gov/Archives/edgar/data/1326732/000110465919010345/a19-5249_1ex99d1.htm
1326801|FB|2019-01-30|https://www.sec.gov/Archives/edgar/data/1326801/000132680119000003/fb-12312018xex991.htm
1327318|TRUE|2019-02-14|https://www.sec.gov/Archives/edgar/data/1327318/000132731819000005/a201902-14ex991.htm
1327567|PANW|2019-02-26|https://www.sec.gov/Archives/edgar/data/1327567/000132756719000006/ex991q219earningsrelease.htm
1327607|MYFW|2019-01-24|https://www.sec.gov/Archives/edgar/data/1327607/000155837019000228/ex-99d1.htm
1327688|OOMA|2019-03-05|https://www.sec.gov/Archives/edgar/data/1327688/000156459019006275/ooma-ex991_6.htm
1327811|WDAY|2019-02-28|https://www.sec.gov/Archives/edgar/data/1327811/000119312519057546/d714677dex991.htm
1328143|ADMS|2019-03-04|https://www.sec.gov/Archives/edgar/data/1328143/000132814319000014/adms2018q4991.htm
1328581|BCC|2019-02-26|https://www.sec.gov/Archives/edgar/data/1328581/000132858119000024/bccexhibit99112312018.htm
1328792|TPCS|2019-02-13|https://www.sec.gov/Archives/edgar/data/1328792/000114420419007160/tv513273_ex99-1.htm
1330436|LQDA|2019-02-26|https://www.sec.gov/Archives/edgar/data/1330436/000110465919010487/a19-5277_1ex99d1.htm
1331520|HOMB|2019-01-17|https://www.sec.gov/Archives/edgar/data/1331520/000117184319000323/exh_991.htm
1331875|FNF|2019-02-13|https://www.sec.gov/Archives/edgar/data/1331875/000133187519000006/a20184qfnfpressrelease.htm
1332349|BKD|2019-02-13|https://www.sec.gov/Archives/edgar/data/1332349/000133234919000023/bkdq42018pressrelease.htm
1333274|MERC|2019-02-14|https://www.sec.gov/Archives/edgar/data/1333274/000119312519041059/d670425dex991.htm
1333493|EHTH|2019-02-21|https://www.sec.gov/Archives/edgar/data/1333493/000162828019001660/exhibit991-2018earningsrel.htm
1333822|LEDS|2019-01-10|https://www.sec.gov/Archives/edgar/data/1333822/000156459019000508/leds-ex991_6.htm
1333835|CASA|2019-02-21|https://www.sec.gov/Archives/edgar/data/1333835/000119312519047018/d712282dex991.htm
1333986|EQH|2019-02-28|https://www.sec.gov/Archives/edgar/data/1333986/000133398619000003/eqhearningsrelease123118.htm
1334036|CROX|2019-02-28|https://www.sec.gov/Archives/edgar/data/1334036/000133403619000010/crox123118earningsreleasea.htm
1334978|CCO|2019-03-05|https://www.sec.gov/Archives/edgar/data/1334978/000119312519063987/d684508dex991.htm
1335258|LYV|2019-02-28|https://www.sec.gov/Archives/edgar/data/1335258/000133525819000022/lyv-2018q4xex991.htm
1336917|UA|2019-02-12|https://www.sec.gov/Archives/edgar/data/1336917/000133691719000005/exhibit991q42018.htm
1336917|UAA|2019-02-12|https://www.sec.gov/Archives/edgar/data/1336917/000133691719000005/exhibit991q42018.htm
1336920|LDOS|2019-02-19|https://www.sec.gov/Archives/edgar/data/1336920/000133692019000002/ldos12282018ex991.htm
1337013|INFU|2019-03-07|https://www.sec.gov/Archives/edgar/data/1337013/000143774919004261/ex_136883.htm
1337068|MGYR|2019-01-24|https://www.sec.gov/Archives/edgar/data/1337068/000117494719000041/ex99-1.htm
1337553|AERI|2019-02-25|https://www.sec.gov/Archives/edgar/data/1337553/000162828019001858/aeri-4q18pressreleaseex991.htm
1337619|ENV|2019-02-21|https://www.sec.gov/Archives/edgar/data/1337619/000162828019001654/q42018exhibit991.htm
1338065|DCP|2019-02-11|https://www.sec.gov/Archives/edgar/data/1338065/000133806519000003/exhibit991-pressreleasedat.htm
1339469|CHMA|2019-03-08|https://www.sec.gov/Archives/edgar/data/1339469/000119312519069140/d679727dex991.htm
1339605|HEES|2019-02-21|https://www.sec.gov/Archives/edgar/data/1339605/000119312519046156/d660420dex991.htm
1339947|VIAB|2019-02-05|https://www.sec.gov/Archives/edgar/data/1339947/000133994719000011/earningsrelease02052019.htm
1339970|LIFE|2019-03-25|https://www.sec.gov/Archives/edgar/data/1339970/000156459019009146/life-ex991_6.htm
1340652|CCXI|2019-03-11|https://www.sec.gov/Archives/edgar/data/1340652/000119312519070890/d719835dex991.htm
1341141|CTT|2019-02-14|https://www.sec.gov/Archives/edgar/data/1341141/000134114119000007/supplement-prexhibit.htm
1341235|ALDX|2019-03-08|https://www.sec.gov/Archives/edgar/data/1341235/000119312519067948/d684426dex991.htm
1341317|BWB|2019-01-24|https://www.sec.gov/Archives/edgar/data/1341317/000155837019000218/ex-99d1.htm
1341318|LSBK|2019-01-30|https://www.sec.gov/Archives/edgar/data/1341318/000134131819000010/lsbk-20190130xex99_1.htm
1341439|ORCL|2019-03-14|https://www.sec.gov/Archives/edgar/data/1341439/000156459019007818/orcl-ex991_6.htm
1342287|GFN|2019-02-11|https://www.sec.gov/Archives/edgar/data/1342287/000165495419001273/exh_991.htm
1342423|LMNR|2019-01-14|https://www.sec.gov/Archives/edgar/data/1342423/000134242319000003/lmnr103118ex991.htm
1342423|LMNR|2019-03-12|https://www.sec.gov/Archives/edgar/data/1342423/000134242319000010/lmnr13119ex991.htm
1342958|DGLY|2019-03-29|https://www.sec.gov/Archives/edgar/data/1342958/000149315219004295/ex99-1.htm
1345016|YELP|2019-02-13|https://www.sec.gov/Archives/edgar/data/1345016/000120677419000408/yelp3545231-ex991.htm
1345126|CODI|2019-02-27|https://www.sec.gov/Archives/edgar/data/1345126/000134512619000009/exhibit991earningsrelease1.htm
1346302|XERS|2019-03-06|https://www.sec.gov/Archives/edgar/data/1346302/000134630219000007/exh991q42018earningsrelease.htm
1346830|CARA|2019-03-12|https://www.sec.gov/Archives/edgar/data/1346830/000119312519071928/d719816dex991.htm
1346980|CHAP|2019-03-14|https://www.sec.gov/Archives/edgar/data/1346980/000134698019000014/ex9912019-03x14.htm
1347178|VNDA|2019-02-13|https://www.sec.gov/Archives/edgar/data/1347178/000119312519037960/d693590dex991.htm
1347652|CORR|2019-02-27|https://www.sec.gov/Archives/edgar/data/1347652/000134765219000024/corrq42018earningsreleasee.htm
1348036|AVLR|2019-02-12|https://www.sec.gov/Archives/edgar/data/1348036/000156459019002691/avlr-ex991_6.htm
1348911|KALV|2019-03-14|https://www.sec.gov/Archives/edgar/data/1348911/000156459019007850/kalv-ex991_6.htm
1348952|ETR2|2019-02-20|https://www.sec.gov/Archives/edgar/data/1348952/000006598419000071/a00819991.htm
1349436|SD|2019-03-04|https://www.sec.gov/Archives/edgar/data/1349436/000134943619000006/sd8k12312018-ex991er.htm
1350381|INWK|2019-03-05|https://www.sec.gov/Archives/edgar/data/1350381/000162828019002475/exhibit991q42018.htm
1350653|ATEC|2019-03-07|https://www.sec.gov/Archives/edgar/data/1350653/000156459019006769/atec-ex991_6.htm
1351051|GEN|2019-03-18|https://www.sec.gov/Archives/edgar/data/1351051/000155837019002203/ex-99d1.htm
1351285|RST|2019-03-06|https://www.sec.gov/Archives/edgar/data/1351285/000156459019006488/rst-ex991_6.htm
1351288|GWPH|2019-02-26|https://www.sec.gov/Archives/edgar/data/1351288/000114420419010200/tv514724_ex99-1.htm
1351636|SSTI|2019-02-19|https://www.sec.gov/Archives/edgar/data/1351636/000156459019003274/ssti-ex991_6.htm
1352010|EPAM|2019-02-14|https://www.sec.gov/Archives/edgar/data/1352010/000135201019000004/exhibit99_q4x2018.htm
1353283|SPLK|2019-02-28|https://www.sec.gov/Archives/edgar/data/1353283/000135328319000003/a1312019ex-991.htm
1354327|PGTI|2019-02-27|https://www.sec.gov/Archives/edgar/data/1354327/000135432719000014/ex991q42018.htm
1355754|INST|2019-02-19|https://www.sec.gov/Archives/edgar/data/1355754/000156459019003276/inst-ex991_6.htm
1356090|PGEN|2019-02-28|https://www.sec.gov/Archives/edgar/data/1356090/000119312519057969/d705420dex991.htm
1356104|MLNX|2019-01-30|https://www.sec.gov/Archives/edgar/data/1356104/000135610419000005/a201812318-kexx991.htm
1356576|SUPN|2019-02-26|https://www.sec.gov/Archives/edgar/data/1356576/000110465919010743/a19-5479_1ex99d1.htm
1356949|HWCC|2019-03-14|https://www.sec.gov/Archives/edgar/data/1356949/000117184319001730/exh_991.htm
1357204|DNKN|2019-02-07|https://www.sec.gov/Archives/edgar/data/1357204/000135720419000007/dnkn-ex991_20181229xpr.htm
1357459|SNCA|2019-03-22|https://www.sec.gov/Archives/edgar/data/1357459/000117184319001924/exh_9901.htm
1357615|KBR|2019-02-26|https://www.sec.gov/Archives/edgar/data/1357615/000135761519000028/kbr-exhibit991x12312018.htm
1357971|ESOA|2019-02-14|https://www.sec.gov/Archives/edgar/data/1357971/000114420419007727/tv513730_ex99-1.htm
1358071|CXO|2019-02-19|https://www.sec.gov/Archives/edgar/data/1358071/000115752319000369/a51942461_ex991.htm
1358356|LMST|2019-01-23|https://www.sec.gov/Archives/edgar/data/1358356/000115752319000128/a51929329ex99_1.htm
1358403|BLCM|2019-03-12|https://www.sec.gov/Archives/edgar/data/1358403/000135840319000035/exh991-q4earningsrelease.htm
1358762|RETA|2019-02-28|https://www.sec.gov/Archives/edgar/data/1358762/000156459019005158/reta-ex991_6.htm
1359841|HBI|2019-02-07|https://www.sec.gov/Archives/edgar/data/1359841/000135984119000023/hbi-20181229xex991.htm
1360214|HROW|2019-03-12|https://www.sec.gov/Archives/edgar/data/1360214/000149315219003190/ex99-1.htm
1360604|HTA|2019-02-14|https://www.sec.gov/Archives/edgar/data/1360604/000136060419000019/ex99120190214.htm
1360901|EVR|2019-01-30|https://www.sec.gov/Archives/edgar/data/1360901/000136090119000002/earningsrelease4q18.htm
1361113|VRNS|2019-02-11|https://www.sec.gov/Archives/edgar/data/1361113/000117184319000841/exh_991.htm
1361538|PRIM|2019-02-28|https://www.sec.gov/Archives/edgar/data/1361538/000136153819000003/prim-20190228ex991b5b90f.htm
1361658|WYND|2019-02-26|https://www.sec.gov/Archives/edgar/data/1361658/000136165819000007/wynd4q2018earningsrelease.htm
1361983|ORBC|2019-02-27|https://www.sec.gov/Archives/edgar/data/1361983/000156459019004887/orbc-ex99_6.htm
1362004|ICFI|2019-02-26|https://www.sec.gov/Archives/edgar/data/1362004/000156459019004468/icfi-ex991_6.htm
1362190|AEYE|2019-03-27|https://www.sec.gov/Archives/edgar/data/1362190/000114420419016313/tv517223_ex99-1.htm
1362468|ALGT|2019-01-30|https://www.sec.gov/Archives/edgar/data/1362468/000136246819000004/a2018q48-kex991.htm
1362705|SNMP|2019-03-07|https://www.sec.gov/Archives/edgar/data/1362705/000155837019001669/ex-99d1.htm
1364250|DEI|2019-02-12|https://www.sec.gov/Archives/edgar/data/1364250/000136425019000004/a2018q4epexhibit991.htm
1364479|HRI|2019-02-28|https://www.sec.gov/Archives/edgar/data/1364479/000136447919000003/herc2018q4pressrelease.htm
1364742|BLK|2019-01-16|https://www.sec.gov/Archives/edgar/data/1364742/000156459019000682/blk-ex991_6.htm
1364885|SPR|2019-02-01|https://www.sec.gov/Archives/edgar/data/1364885/000162828019000773/spr_20190201-8kex99.htm
1364954|CHGG|2019-02-11|https://www.sec.gov/Archives/edgar/data/1364954/000136495419000020/a9901-financialresultsq420.htm
1365038|LEAF|2019-03-04|https://www.sec.gov/Archives/edgar/data/1365038/000110465919012455/a19-3811_2ex99d1.htm
1365135|WU|2019-02-07|https://www.sec.gov/Archives/edgar/data/1365135/000155837019000460/ex-99d1.htm
1365916|AMRS|2019-03-18|https://www.sec.gov/Archives/edgar/data/1365916/000117184319001795/exh_991.htm
1366246|GLUU|2019-02-04|https://www.sec.gov/Archives/edgar/data/1366246/000115752319000218/a51935479ex99_01.htm
1366340|FNJN|2019-03-13|https://www.sec.gov/Archives/edgar/data/1366340/000136634019000013/exhibit991031319.htm
1366561|SMAR|2019-03-19|https://www.sec.gov/Archives/edgar/data/1366561/000136656119000005/q42019smarearnings.htm
1366868|GSAT|2019-02-28|https://www.sec.gov/Archives/edgar/data/1366868/000136686819000018/gsat20181231-ex991.htm
1367644|EBS|2019-02-21|https://www.sec.gov/Archives/edgar/data/1367644/000136764419000014/ex-99.htm
1367859|CZWI|2019-01-28|https://www.sec.gov/Archives/edgar/data/1367859/000136785919000012/exhibit991earningsrelczwi2.htm
1367920|CNCE|2019-02-28|https://www.sec.gov/Archives/edgar/data/1367920/000136792019000007/q418earningsrelease.htm
1368148|ATHX|2019-03-14|https://www.sec.gov/Archives/edgar/data/1368148/000162828019002958/ex991-20181231.htm
1368265|CLNE|2019-03-12|https://www.sec.gov/Archives/edgar/data/1368265/000136826519000003/clne-12312018xex991.htm
1368458|SBH|2019-02-05|https://www.sec.gov/Archives/edgar/data/1368458/000156459019001883/sbh-ex991_6.htm
1368514|ADMA|2019-03-13|https://www.sec.gov/Archives/edgar/data/1368514/000119380519000280/e618295_ex99-1.htm
1368622|AVAV|2019-03-05|https://www.sec.gov/Archives/edgar/data/1368622/000155837019001506/ex-99d1.htm
1369290|MYO|2019-03-07|https://www.sec.gov/Archives/edgar/data/1369290/000119312519067201/d713344dex991.htm
1370053|ANAB|2019-02-28|https://www.sec.gov/Archives/edgar/data/1370053/000137005319000004/q418earningsrelease.htm
1370450|WLDN|2019-03-07|https://www.sec.gov/Archives/edgar/data/1370450/000155837019001658/ex-99d1.htm
1370637|ETSY|2019-02-25|https://www.sec.gov/Archives/edgar/data/1370637/000137063719000017/exhibit99112312018.htm
1370755|TCPC|2019-02-28|https://www.sec.gov/Archives/edgar/data/1370755/000137075519000011/ex991.htm
1370880|FEYE|2019-02-06|https://www.sec.gov/Archives/edgar/data/1370880/000137088019000002/a8-kfor2x6x2019xexhibit991.htm
1370946|OC|2019-02-20|https://www.sec.gov/Archives/edgar/data/1370946/000137094619000008/a2018-12x31pressrelease.htm
1371285|TRUP|2019-02-13|https://www.sec.gov/Archives/edgar/data/1371285/000137128519000033/ex991q42018.htm
1371489|III|2019-03-14|https://www.sec.gov/Archives/edgar/data/1371489/000110465919014883/a19-6618_1ex99d1.htm
1372020|GLDD|2019-02-20|https://www.sec.gov/Archives/edgar/data/1372020/000117184319001030/exh_991.htm
1372612|BOX|2019-02-27|https://www.sec.gov/Archives/edgar/data/1372612/000156459019004897/box-ex991_29.htm
1373670|GRBK|2019-03-04|https://www.sec.gov/Archives/edgar/data/1373670/000137367019000002/exhibit991earningsrelease1.htm
1373707|TTPH|2019-03-14|https://www.sec.gov/Archives/edgar/data/1373707/000119312519074788/d923173dex991.htm
1373715|NOW|2019-01-30|https://www.sec.gov/Archives/edgar/data/1373715/000137371519000006/erq4fy18-document.htm
1374310|CBOE|2019-02-08|https://www.sec.gov/Archives/edgar/data/1374310/000155837019000489/ex-99d1.htm
1374535|AIMC|2019-02-21|https://www.sec.gov/Archives/edgar/data/1374535/000156459019003548/aimc-ex991_7.htm
1375063|SYNE|2019-02-13|https://www.sec.gov/Archives/edgar/data/1375063/000117184319000889/exh_991.htm
1375151|ZGNX|2019-02-28|https://www.sec.gov/Archives/edgar/data/1375151/000137515119000014/a20181231erex-991.htm
1375796|TLRA|2019-02-26|https://www.sec.gov/Archives/edgar/data/1375796/000162828019001904/telariaincq42018earningsre.htm
1377121|PTGX|2019-03-12|https://www.sec.gov/Archives/edgar/data/1377121/000110465919014250/a19-6136_1ex99d1.htm
1377630|NCMI|2019-02-21|https://www.sec.gov/Archives/edgar/data/1377630/000137763019000033/q42018earningsrelease-exhi.htm
1377789|AVNW|2019-02-11|https://www.sec.gov/Archives/edgar/data/1377789/000137778919000011/a8-kerexhibitsq2fy19.htm
1378140|OPTT|2019-03-11|https://www.sec.gov/Archives/edgar/data/1378140/000149315219003101/ex99-1.htm
1378453|TA|2019-02-26|https://www.sec.gov/Archives/edgar/data/1378453/000137845319000007/a20181231exhibit991.htm
1378590|BLIN|2019-02-14|https://www.sec.gov/Archives/edgar/data/1378590/000143774919002664/ex_134945.htm
1378718|WAIR|2019-01-31|https://www.sec.gov/Archives/edgar/data/1378718/000137871819000013/wair-12312018xex991.htm
1378950|PRTS|2019-03-07|https://www.sec.gov/Archives/edgar/data/1378950/000155837019001656/ex-99d1.htm
1378992|BERY|2019-02-01|https://www.sec.gov/Archives/edgar/data/1378992/000137899219000005/exhibit.htm
1379041|EIG|2019-02-20|https://www.sec.gov/Archives/edgar/data/1379041/000137904119000021/ex991_pressxreleasex201812.htm
1379785|BBDC|2019-02-27|https://www.sec.gov/Archives/edgar/data/1379785/000137978519000010/exhibit99120181231earnings.htm
1380846|TSC|2019-01-30|https://www.sec.gov/Archives/edgar/data/1380846/000138084619000002/tsc-pressrelease1x30x2019.htm
1381197|IBKR|2019-01-22|https://www.sec.gov/Archives/edgar/data/1381197/000138119719000008/ibkr_8k-20190122er.htm
1381531|UFS|2019-02-05|https://www.sec.gov/Archives/edgar/data/1381531/000156459019001884/ufs-ex991_6.htm
1381668|TFSL|2019-01-30|https://www.sec.gov/Archives/edgar/data/1381668/000138166819000010/tfslfy19dec8kexhibits.htm
1382821|RDFN|2019-02-14|https://www.sec.gov/Archives/edgar/data/1382821/000138282119000021/q42018earningsreleaseexhib.htm
1383312|BR|2019-02-07|https://www.sec.gov/Archives/edgar/data/1383312/000138331219000006/ex991earningsrelease2q2019.htm
1383414|PNNT|2019-02-07|https://www.sec.gov/Archives/edgar/data/1383414/000117184319000797/exh_991.htm
1383650|CQP|2019-02-26|https://www.sec.gov/Archives/edgar/data/1383650/000138365019000007/cqp20184thqtrerex991.htm
1384101|VCYT|2019-02-25|https://www.sec.gov/Archives/edgar/data/1384101/000138410119000008/vcyt-225198xkearningsrelea.htm
1384195|REI|2019-02-28|https://www.sec.gov/Archives/edgar/data/1384195/000114420419010731/tv514889_ex99-1.htm
1384905|RNG|2019-02-11|https://www.sec.gov/Archives/edgar/data/1384905/000119312519033979/d657379dex991.htm
1385157|TEL|2019-01-23|https://www.sec.gov/Archives/edgar/data/1385157/000110465919002827/a19-3115_1ex99d1.htm
1385280|CNK|2019-02-22|https://www.sec.gov/Archives/edgar/data/1385280/000119312519047675/d710670dex991.htm
1385508|OPNT|2019-03-21|https://www.sec.gov/Archives/edgar/data/1385508/000138550819000029/opnt_4qfy18financialresult.htm
1385613|GLRE|2019-02-27|https://www.sec.gov/Archives/edgar/data/1385613/000138561319000017/pressrelease2018q4.htm
1385818|AYTU|2019-02-07|https://www.sec.gov/Archives/edgar/data/1385818/000165495419001146/aytu_ex991.htm
1385867|COUP|2019-03-11|https://www.sec.gov/Archives/edgar/data/1385867/000119312519070848/d718565dex991.htm
1386278|GDOT|2019-02-20|https://www.sec.gov/Archives/edgar/data/1386278/000138627819000007/a12312018-exb9901earningsr.htm
1386570|CDXC|2019-03-07|https://www.sec.gov/Archives/edgar/data/1386570/000165495419002397/ex99-1.htm
1387467|AOSL|2019-02-06|https://www.sec.gov/Archives/edgar/data/1387467/000115752319000242/a51936679_ex991.htm
1388430|CAI|2019-02-20|https://www.sec.gov/Archives/edgar/data/1388430/000115752319000393/a51943718ex99_1.htm
1388658|IRTC|2019-02-12|https://www.sec.gov/Archives/edgar/data/1388658/000156459019002683/irtc-ex991_8.htm
1389002|MRIN|2019-02-14|https://www.sec.gov/Archives/edgar/data/1389002/000143774919002651/ex_134226.htm
1389170|TRGP|2019-02-20|https://www.sec.gov/Archives/edgar/data/1389170/000156459019003346/trgp-ex991_34.htm
1390478|SLS|2019-03-22|https://www.sec.gov/Archives/edgar/data/1390478/000139047819000019/sls-20190322x8xkex991.htm
1390777|BK|2019-01-16|https://www.sec.gov/Archives/edgar/data/1390777/000139077719000004/ex991_earningsreleasex4q18.htm
1390844|WBC|2019-02-15|https://www.sec.gov/Archives/edgar/data/1390844/000119312519041590/d704073dex991.htm
1391127|LLNW|2019-01-30|https://www.sec.gov/Archives/edgar/data/1391127/000139112719000013/llnw-q4x2018ex991.htm
1391933|QNTO|2019-01-30|https://www.sec.gov/Archives/edgar/data/1391933/000092708919000072/pr.htm
1392380|GEVO|2019-03-27|https://www.sec.gov/Archives/edgar/data/1392380/000143774919005805/ex_138940.htm
1392972|PRO|2019-02-07|https://www.sec.gov/Archives/edgar/data/1392972/000139297219000064/a2018q4ex991prosearningsre.htm
1393052|VEEV|2019-02-26|https://www.sec.gov/Archives/edgar/data/1393052/000156459019004460/veev-ex991_6.htm
1393066|RFP|2019-01-31|https://www.sec.gov/Archives/edgar/data/1393066/000119312519023140/d665088dex991.htm
1393434|OCUL|2019-03-07|https://www.sec.gov/Archives/edgar/data/1393434/000110465919013380/a19-5972_1ex99d1.htm
1393612|DFS|2019-01-24|https://www.sec.gov/Archives/edgar/data/1393612/000139361219000005/dfs-earningsreleasex4q18ex.htm
1393726|TIPT|2019-03-13|https://www.sec.gov/Archives/edgar/data/1393726/000139372619000035/ex991er12312018.htm
1393818|BX|2019-01-31|https://www.sec.gov/Archives/edgar/data/1393818/000119312519023127/d678269dex991.htm
1393883|DHX|2019-02-07|https://www.sec.gov/Archives/edgar/data/1393883/000139388319000005/a991-earningsrelease2018q4.htm
1394319|TCON|2019-02-28|https://www.sec.gov/Archives/edgar/data/1394319/000156459019005459/tcon-ex991_6.htm
1395848|IOTS|2019-02-21|https://www.sec.gov/Archives/edgar/data/1395848/000117184319001099/exh_991.htm
1395937|SNDX|2019-03-07|https://www.sec.gov/Archives/edgar/data/1395937/000156459019006777/sndx-ex991_6.htm
1395942|KAR|2019-02-19|https://www.sec.gov/Archives/edgar/data/1395942/000139594219000014/exhibit991-q42018earningsr.htm
1396009|VMC|2019-02-14|https://www.sec.gov/Archives/edgar/data/1396009/000114420419007543/tv513638_ex99-1.htm
1396033|LL|2019-03-18|https://www.sec.gov/Archives/edgar/data/1396033/000114420419014437/tv516418_ex99-1.htm
1396440|MAIN|2019-02-28|https://www.sec.gov/Archives/edgar/data/1396440/000114420419011196/tv514675_ex99-1.htm
1396814|PCRX|2019-02-28|https://www.sec.gov/Archives/edgar/data/1396814/000139681419000006/pcrx-123118x991.htm
1397187|LULU|2019-03-27|https://www.sec.gov/Archives/edgar/data/1397187/000139718719000010/lulu-20190203xex991.htm
1397911|LPLA|2019-01-31|https://www.sec.gov/Archives/edgar/data/1397911/000139791119000008/a2018q4earningsrelease.htm
1398659|G|2019-02-07|https://www.sec.gov/Archives/edgar/data/1398659/000119312519031022/d685771dex991.htm
1398733|AQST|2019-03-14|https://www.sec.gov/Archives/edgar/data/1398733/000114036119004909/ex99_1.htm
1398987|RLGY|2019-02-26|https://www.sec.gov/Archives/edgar/data/1398987/000139898719000018/pressrelease123118.htm
1399249|PZN|2019-02-05|https://www.sec.gov/Archives/edgar/data/1399249/000156459019002019/pzn-ex991_6.htm
1399520|STKS|2019-03-28|https://www.sec.gov/Archives/edgar/data/1399520/000114420419016634/tv517391_ex99-1.htm
1399529|DRNA|2019-03-11|https://www.sec.gov/Archives/edgar/data/1399529/000139952919000002/drna-20180311xex991.htm
1400810|HCI|2019-03-07|https://www.sec.gov/Archives/edgar/data/1400810/000119312519067278/d243158dex991.htm
1400891|IHRT|2019-03-05|https://www.sec.gov/Archives/edgar/data/1400891/000119312519064000/d705926dex991.htm
1401040|DMAC|2019-03-19|https://www.sec.gov/Archives/edgar/data/1401040/000143774919005268/ex_137922.htm
1401521|UIHC|2019-02-19|https://www.sec.gov/Archives/edgar/data/1401521/000140152119000035/exh991er31dec18.htm
1401564|FFNW|2019-01-24|https://www.sec.gov/Archives/edgar/data/1401564/000093905719000014/ffnw8k12419exh991.htm
1401667|PBYI|2019-02-28|https://www.sec.gov/Archives/edgar/data/1401667/000119312519057438/d653401dex991.htm
1401680|CSOD|2019-02-12|https://www.sec.gov/Archives/edgar/data/1401680/000140168019000002/exhibit991q4fy2018.htm
1401708|NSTG|2019-03-07|https://www.sec.gov/Archives/edgar/data/1401708/000140170819000040/nstg-ex991.htm
1402057|CDW|2019-02-07|https://www.sec.gov/Archives/edgar/data/1402057/000117184319000786/exh_991.htm
1402436|SSNC|2019-02-14|https://www.sec.gov/Archives/edgar/data/1402436/000156459019003005/ssnc-ex991_6.htm
1402829|ORN|2019-03-26|https://www.sec.gov/Archives/edgar/data/1402829/000140282919000007/orn03262019ex991.htm
1403161|V|2019-01-30|https://www.sec.gov/Archives/edgar/data/1403161/000140316119000002/fy19q1pressrelease.htm
1403256|SCU|2019-03-07|https://www.sec.gov/Archives/edgar/data/1403256/000140325619000066/ozm-earningsreleasexex991x.htm
1403475|BMRC|2019-01-28|https://www.sec.gov/Archives/edgar/data/1403475/000140347519000004/earningsrelease-exhibit991.htm
1403568|ULTA|2019-03-14|https://www.sec.gov/Archives/edgar/data/1403568/000155837019002006/ex-99d1.htm
1403708|EVOK|2019-03-06|https://www.sec.gov/Archives/edgar/data/1403708/000156459019006402/evok-ex991_6.htm
1403752|ZYME|2019-03-06|https://www.sec.gov/Archives/edgar/data/1403752/000119312519065730/d718184dex991.htm
1403853|NES|2019-03-11|https://www.sec.gov/Archives/edgar/data/1403853/000140385319000007/nes_ex991x20181231.htm
1404281|NVUS|2019-03-28|https://www.sec.gov/Archives/edgar/data/1404281/000156459019009676/nvus-ex991_30.htm
1404655|HUBS|2019-02-12|https://www.sec.gov/Archives/edgar/data/1404655/000119312519035961/d704859dex991.htm
1404912|KKR|2019-02-01|https://www.sec.gov/Archives/edgar/data/1404912/000140491219000004/q418earningsrelease.htm
1405495|IDCC|2019-02-21|https://www.sec.gov/Archives/edgar/data/1405495/000140549519000007/ex9912018q4pressrelease.htm
1406587|FOR|2019-01-25|https://www.sec.gov/Archives/edgar/data/1406587/000119312519016763/d696620dex991.htm
1406666|CALX|2019-02-05|https://www.sec.gov/Archives/edgar/data/1406666/000140666619000008/ex991pressrelease18q4.htm
1407623|ROIC|2019-02-19|https://www.sec.gov/Archives/edgar/data/1407623/000140762319000003/roic-123118xpressreleasexe.htm
1408075|GPK|2019-01-29|https://www.sec.gov/Archives/edgar/data/1408075/000140807519000005/gpkexhibit9912018q48-k.htm
1408100|KW|2019-02-27|https://www.sec.gov/Archives/edgar/data/1408100/000140810019000048/kw201812318kexhibit991supp.htm
1408198|MSCI|2019-01-31|https://www.sec.gov/Archives/edgar/data/1408198/000115752319000193/a51933098ex99_1.htm
1408278|SYNC|2019-03-13|https://www.sec.gov/Archives/edgar/data/1408278/000119312519073357/d709932dex991.htm
1408534|FGBI|2019-02-04|https://www.sec.gov/Archives/edgar/data/1408534/000140853419000004/fgbi-ex991pressrelease1231.htm
1408710|FN|2019-02-04|https://www.sec.gov/Archives/edgar/data/1408710/000119312519027031/d702192dex991.htm
1409171|TITN|2019-03-27|https://www.sec.gov/Archives/edgar/data/1409171/000140917119000009/titn8-kfy19q4releaseexhibi.htm
1409375|OESX|2019-02-07|https://www.sec.gov/Archives/edgar/data/1409375/000156459019002228/oesx-ex991_6.htm
1409493|CIM|2019-02-13|https://www.sec.gov/Archives/edgar/data/1409493/000162828019001244/pressrelease-q42018.htm
1409775|BBVA1|2019-02-01|https://www.sec.gov/Archives/edgar/data/1409775/000140977519000004/bbvacompass12312018exhibit.htm
1409970|LC|2019-02-19|https://www.sec.gov/Archives/edgar/data/1409970/000140997019000215/q418exhibit991er.htm
1410098|CRMD|2019-03-14|https://www.sec.gov/Archives/edgar/data/1410098/000165495419002735/crmd_ex991.htm
1410384|QTWO|2019-02-13|https://www.sec.gov/Archives/edgar/data/1410384/000141038419000012/a181231ex991.htm
1410636|AWK|2019-02-19|https://www.sec.gov/Archives/edgar/data/1410636/000141063619000047/ex991-12312018q4pressrelea.htm
